AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
6.5053,1013.7,83.974,3.9508,23.041,1081.5,549.94,132.61,11.609,1.7529,84.923
15.072,1026.6,68.092,4.8938,31.438,1100.2,529.39,158.12,14.003,1.1139,67.726
17.33,1012.8,95.091,3.7448,24.645,1088.1,550.05,134.07,11.937,1.0827,64.453
3.6177,1020.6,86.824,4.2666,25.222,1086.3,546.14,137.84,12.23,0.85022,79.83
8.8228,1034.0,82.302,4.6643,28.527,1100.0,541.94,151.81,13.072,0.89779,75.742
22.903,1009.4,86.349,4.127,25.936,1093.6,550.17,135.74,12.318,1.07,62.975
3.9975,1009.6,97.161,5.1162,33.615,1100.1,524.76,168.47,14.346,0.74611,67.928
18.303,1014.1,69.617,4.294,24.663,1088.2,549.8,133.69,11.991,1.3801,72.933
18.997,1006.3,89.699,3.1215,19.471,1056.6,549.86,110.78,10.496,2.391,58.873
10.334,1022.1,89.48,4.3401,24.024,1085.8,550.28,133.74,11.889,1.1859,75.908
29.071,1011.6,62.353,3.8683,25.942,1093.3,549.88,133.82,12.227,0.96079,61.66
23.496,1013.7,84.285,3.7753,25.471,1091.4,550.01,133.84,12.271,0.32269,58.275
23.131,1011.8,80.594,3.1465,20.146,1060.6,549.82,112.31,10.707,1.6926,53.7
16.845,1010.7,86.167,4.5299,31.894,1100.1,532.61,156.66,13.638,0.33055,62.258
21.184,1015.0,88.667,3.8052,25.832,1094.0,550.11,136.87,12.336,0.96589,65.409
30.898,1010.7,43.174,3.9663,25.958,1092.9,549.81,133.2,12.225,1.206,70.316
11.318,1017.8,95.928,4.3705,24.187,1085.6,550.06,133.84,11.795,1.355,77.113
10.42,1009.4,82.083,4.1995,23.888,1084.0,549.62,132.2,11.739,1.4868,81.973
6.7676,1012.8,90.879,3.7007,24.205,1086.3,550.04,133.52,11.782,0.67836,82.355
14.648,1028.7,73.12,3.2327,18.904,1056.0,549.53,110.69,10.495,3.7302,76.996
17.005,1011.1,85.496,4.5225,31.923,1100.3,532.86,157.0,13.756,0.24968,61.495
16.82,1004.0,96.488,3.1511,19.581,1056.6,549.93,111.76,10.466,3.0457,61.869
22.216,1015.6,91.686,3.2624,19.972,1059.4,550.08,111.74,10.672,2.5083,51.385
26.655,1015.5,67.746,3.8277,23.867,1082.5,550.0,124.75,11.592,0.47392,53.664
8.5805,1021.0,84.365,5.2915,33.581,1100.1,525.49,164.8,14.175,0.30894,61.504
22.855,1012.1,58.091,2.8763,18.606,1050.3,549.97,104.81,10.051,2.864,62.394
21.881,1007.9,65.851,3.1152,19.797,1058.4,549.84,110.85,10.689,2.2245,61.589
12.09,1013.8,85.719,4.8377,32.675,1100.2,529.36,160.87,14.005,0.80741,68.632
6.9957,1020.3,77.675,5.1639,33.315,1099.8,526.51,164.5,14.132,1.7263,72.596
17.344,1012.1,74.212,4.1227,24.341,1086.7,550.17,133.23,11.84,1.333,71.216
15.336,1007.9,94.591,4.5028,31.471,1100.1,534.42,156.58,13.689,0.92481,62.827
13.738,1023.2,71.854,4.8205,31.316,1100.1,529.84,158.78,13.876,0.90461,67.729
13.416,1028.6,71.771,3.964,24.684,1091.1,550.03,136.89,12.083,1.421,77.919
5.4522,1013.6,87.772,3.6333,23.994,1085.1,549.71,133.51,11.792,0.46707,82.951
13.096,1012.1,89.888,3.5436,24.2,1085.5,549.98,133.68,11.806,1.2483,71.446
2.9335,1020.6,85.54,3.9544,23.406,1083.4,549.86,132.88,11.744,1.0153,85.259
15.123,1006.6,76.989,5.2569,31.799,1100.2,533.51,155.96,13.644,0.6454,67.81
10.641,1012.7,92.036,4.2177,24.294,1086.1,550.13,134.66,11.896,1.0291,74.547
20.431,1018.8,80.732,3.9636,24.788,1089.2,550.16,133.4,12.131,1.7363,65.951
5.9497,1025.8,77.613,5.4185,33.297,1100.4,524.68,167.07,14.401,1.3929,67.116
24.382,1008.7,84.577,3.9293,25.969,1093.2,550.11,134.85,12.266,0.21138,61.473
15.979,1016.6,83.825,4.0156,24.4,1087.4,550.37,133.67,11.87,1.5795,69.605
13.193,1009.6,90.086,4.0967,24.11,1085.5,549.86,133.73,11.838,1.4946,74.135
10.71,1013.1,93.113,3.7076,23.748,1083.9,549.76,133.13,11.823,0.68121,75.315
24.274,1016.2,73.951,3.5508,23.066,1077.1,550.25,123.4,11.458,1.4496,55.603
13.62,1008.8,69.582,4.4356,24.236,1085.8,550.34,133.32,11.905,0.81195,74.92
6.6724,1022.3,83.512,5.4294,33.248,1100.0,524.96,166.31,14.303,1.5485,67.182
14.369,1005.5,91.293,3.4718,23.118,1078.6,550.04,128.9,11.604,1.4661,65.206
5.9846,1015.9,93.323,3.8956,23.816,1084.6,549.8,133.51,11.768,1.2097,80.449
7.1217,1023.9,90.909,4.6257,26.477,1089.1,543.2,141.31,12.505,1.048,60.38
26.9,1006.5,77.981,3.8784,25.734,1091.4,549.82,133.72,12.142,0.52105,60.281
20.844,1015.7,87.844,3.1735,19.885,1059.3,549.95,111.98,10.705,2.7775,53.687
6.4112,1023.1,85.686,4.0482,23.314,1084.4,550.13,134.72,11.946,2.4374,86.244
26.868,1011.9,65.487,4.7899,30.483,1099.7,538.35,148.31,13.314,0.85055,59.211
27.422,1011.5,60.002,3.9734,25.825,1093.3,549.76,133.74,12.106,0.78063,62.958
26.523,1013.7,69.626,3.8718,25.714,1093.2,550.3,133.83,12.098,0.65277,64.454
16.439,1013.7,76.311,4.4775,31.935,1100.1,531.54,158.46,13.833,0.77954,61.744
27.778,1005.4,60.77,4.1146,26.045,1092.7,550.33,133.78,12.278,1.2315,65.341
6.4926,1016.5,69.096,5.2079,32.701,1099.8,528.37,164.77,14.001,0.98541,68.179
28.358,1007.0,62.593,4.2125,27.407,1096.0,547.14,138.48,12.51,0.13316,61.415
31.726,1006.5,54.299,3.5678,22.787,1074.8,549.76,119.72,11.313,0.96626,53.504
10.931,1005.5,84.044,3.4393,19.239,1054.4,549.58,111.65,10.515,3.3386,79.208
12.397,1016.5,89.528,4.0044,24.183,1086.5,549.94,134.7,11.975,1.406,72.126
13.646,1005.9,87.043,4.4734,24.316,1085.8,550.12,133.69,11.774,1.2191,80.501
27.619,1015.5,57.896,3.5374,22.065,1071.8,550.1,117.87,11.257,1.4182,54.125
20.214,1021.5,78.853,3.9973,25.299,1091.1,550.31,133.75,12.126,1.8573,71.251
10.155,1021.3,82.5,4.3707,23.971,1085.4,549.79,134.26,11.938,1.7748,78.701
8.7271,1024.1,88.824,3.8153,23.507,1084.9,549.93,133.81,11.884,1.6824,77.581
22.512,1015.0,93.212,3.398,20.991,1064.9,549.94,114.5,10.984,1.73,51.358
14.439,1017.1,76.024,5.5887,31.938,1100.1,531.38,157.6,13.863,3.5375,73.17
11.288,1016.2,95.52,4.9726,32.618,1100.3,529.4,160.66,14.032,0.077294,61.166
12.614,1011.2,98.155,5.1712,28.61,1099.7,543.37,149.63,12.994,0.41648,75.724
17.18,1013.6,67.027,3.7836,19.616,1058.0,549.74,112.36,10.629,0.63506,71.651
9.5991,1013.6,83.445,3.9095,24.101,1086.7,550.15,135.61,11.952,1.3124,77.305
19.992,1005.8,87.158,3.7046,25.273,1089.3,549.94,134.01,11.958,0.81598,63.841
14.75,1007.4,93.464,3.0228,18.999,1053.2,549.44,110.19,10.246,3.6916,71.51
8.6376,1001.6,98.271,5.9309,32.105,1100.0,530.69,161.86,13.862,10.75,102.13
30.107,1010.7,47.956,4.5634,30.801,1100.0,537.64,149.67,13.391,1.1895,61.829
10.992,1016.0,75.2,4.3769,27.644,1076.9,532.32,140.99,12.706,3.7173,79.271
24.51,1011.5,46.377,2.9141,18.828,1051.7,550.13,105.31,10.288,2.6261,62.537
25.203,1013.0,74.282,4.4589,30.582,1100.1,537.65,149.83,13.448,0.57934,53.943
19.683,1013.7,77.013,4.0102,28.391,1099.9,543.69,147.47,12.916,0.71556,67.576
31.275,1003.7,68.921,4.4238,29.489,1100.0,543.08,144.66,13.104,0.33179,52.764
24.289,1015.7,78.137,3.6899,23.742,1081.2,549.61,126.26,11.595,0.67128,56.145
9.0687,1024.3,77.072,4.541,28.563,1092.1,537.75,149.39,13.074,1.4864,71.382
5.5997,1024.5,94.687,5.3846,33.577,1100.0,525.01,165.69,14.24,1.11,64.281
8.3568,1016.3,88.822,5.0666,33.309,1099.9,526.57,164.54,14.168,1.0866,64.463
22.756,1007.3,74.41,3.8141,25.47,1091.5,550.08,134.77,11.992,0.75864,63.473
18.431,1002.2,97.362,3.7829,24.883,1086.9,550.28,133.74,11.851,0.76492,63.685
23.379,1011.9,53.03,2.8825,18.766,1051.6,550.01,105.8,10.214,2.4647,64.102
23.596,1004.8,99.319,4.3743,27.275,1086.1,542.01,136.1,12.396,0.8568,53.764
22.507,1012.0,70.683,4.8619,29.119,1099.7,540.3,147.14,13.294,1.2398,66.65
23.913,1011.1,80.879,3.9745,25.712,1092.3,549.69,134.44,12.319,0.28469,60.697
11.557,1015.9,86.028,4.5086,24.167,1086.5,550.16,134.04,11.987,1.0776,73.138
11.761,1016.4,90.394,3.2539,21.437,1068.3,548.92,122.21,11.129,3.096,79.747
15.772,1021.6,82.781,4.8681,31.206,1100.2,530.32,157.6,13.927,1.2414,65.907
16.29,1021.0,70.005,4.3292,22.754,1077.0,550.04,125.99,11.449,2.1993,73.268
10.53,1008.3,91.858,4.5903,23.795,1084.4,549.81,133.69,11.799,0.94531,72.097
28.159,1012.1,56.361,3.1546,20.309,1060.5,550.27,110.79,10.657,2.2581,54.977
13.599,1005.5,91.462,3.6335,24.127,1084.1,550.09,133.67,11.759,0.98637,66.73
27.902,996.23,76.704,4.1204,27.275,1094.7,548.18,136.31,12.433,0.13404,61.068
5.9681,1029.7,86.743,5.4121,33.126,1100.1,524.53,166.75,14.282,0.50624,64.4
10.143,1020.9,94.168,3.3278,19.327,1057.7,548.9,114.29,10.636,3.5046,84.545
11.107,1028.7,91.96,4.0255,23.913,1086.9,550.08,134.37,11.919,1.7372,77.118
29.403,1009.4,55.106,3.9282,25.657,1092.5,550.07,133.78,12.228,0.56896,63.478
23.655,1009.9,76.321,4.0051,25.61,1091.9,550.23,133.75,12.181,1.8293,68.842
10.666,1017.9,92.831,4.3726,23.968,1085.3,549.98,133.85,11.995,1.0148,74.168
16.092,1021.4,72.157,3.9577,22.975,1079.6,550.09,127.91,11.502,1.9639,74.574
11.58,1021.1,76.232,3.9369,24.119,1086.0,550.02,134.28,11.877,1.5516,77.143
10.939,1009.5,100.1,4.5322,32.05,1100.1,530.93,160.05,13.884,1.0504,61.927
20.057,1006.5,78.506,3.6003,24.584,1086.4,550.1,132.74,11.902,1.1299,62.968
11.916,1016.9,100.07,4.8519,32.058,1100.4,529.82,159.87,14.031,0.5805,58.115
9.5146,1023.9,68.768,3.6942,22.111,1076.0,550.06,127.2,11.345,2.0076,81.231
19.434,1013.1,90.923,3.6707,24.814,1088.1,549.87,133.43,12.005,0.98947,61.446
28.417,1008.0,55.058,3.4518,20.721,1063.5,549.91,112.76,10.792,1.4221,53.81
11.145,1015.5,80.692,3.9116,24.144,1086.4,550.08,134.71,11.91,1.3601,78.118
10.057,1013.0,84.481,3.9776,24.151,1085.5,550.02,134.77,11.81,1.2928,78.876
21.868,1015.1,88.297,3.7512,25.276,1090.9,550.15,134.37,12.178,0.40023,59.849
8.0138,1018.7,90.463,3.9717,23.74,1084.7,550.12,133.67,11.8,0.97315,77.681
21.876,1014.9,79.997,4.4428,31.0,1100.2,535.65,152.94,13.494,0.72561,56.368
13.016,1017.8,86.03,4.5007,24.207,1085.9,549.64,133.71,11.973,1.7079,73.663
25.467,1004.1,65.946,3.0997,20.112,1058.6,549.87,110.81,10.595,1.902,55.119
12.861,1011.7,76.197,3.4122,22.431,1074.5,549.7,125.72,11.324,1.3411,77.931
25.754,1006.9,64.033,3.1349,20.522,1060.4,550.11,111.83,10.796,1.6184,52.628
16.626,1005.8,72.021,5.3519,31.221,1100.1,534.86,154.25,13.622,1.6707,69.413
20.257,1010.7,88.657,3.149,19.756,1058.1,550.07,110.79,10.615,2.6744,56.153
25.555,1005.5,84.375,3.9099,25.849,1091.4,549.93,133.74,12.094,1.0095,63.554
27.251,1016.4,62.139,4.102,26.012,1093.8,550.2,133.78,12.243,0.29593,63.547
27.902,1010.3,73.287,4.5269,30.606,1099.8,537.92,148.25,13.381,0.24569,53.693
8.2669,1009.0,85.274,5.2965,32.303,1100.3,529.64,161.74,13.966,1.0482,71.399
6.85,1011.0,84.533,5.3579,33.058,1099.9,526.99,164.98,14.101,1.1366,69.262
16.224,1001.9,92.136,3.5369,19.648,1056.8,550.17,111.65,10.402,3.6101,68.997
13.672,1023.6,63.383,4.3184,24.361,1087.2,550.32,133.66,11.943,0.65329,60.38
12.12,1013.6,90.187,5.6507,32.289,1100.1,530.07,159.43,13.897,0.43519,64.07
30.031,1010.1,64.198,4.3828,29.336,1100.0,543.1,145.42,13.083,1.159,58.791
29.94,1011.8,55.764,4.3425,27.357,1099.9,549.34,137.81,12.648,0.81925,65.081
17.818,1018.2,92.399,3.0964,18.182,1048.1,548.53,104.81,10.088,7.0585,87.337
28.262,1005.8,59.825,4.5288,30.324,1100.1,540.02,147.3,13.262,0.31393,58.207
6.4962,1017.8,62.897,5.4461,33.524,1100.4,525.89,165.97,14.303,1.952,60.38
9.3418,1024.4,74.942,3.791,23.014,1080.3,549.89,130.79,11.597,2.1537,81.052
11.812,1019.0,96.688,4.3753,24.118,1085.4,550.03,133.32,11.943,1.7091,74.59
7.1817,1012.0,76.239,4.2011,24.212,1087.3,550.0,134.97,11.959,0.98244,82.37
14.738,1012.0,90.062,3.6345,24.444,1087.0,549.95,134.51,11.96,1.3213,69.508
22.489,1015.9,95.134,3.2927,20.236,1060.8,550.06,112.03,10.7,2.6894,51.459
5.7236,1027.3,86.206,4.1935,23.005,1083.0,549.84,133.73,11.715,1.6582,82.775
8.8271,1028.9,85.601,5.4692,32.782,1100.1,526.86,163.5,14.149,1.7522,65.365
20.883,1012.9,89.247,3.7388,25.203,1090.7,549.74,135.03,12.152,0.45534,61.687
4.9199,1021.5,87.123,4.0854,23.443,1083.3,550.09,133.9,11.772,0.8953,60.38
9.9836,1011.9,90.646,3.6295,19.199,1053.5,548.03,112.45,10.528,4.1845,83.976
27.673,1012.0,55.374,4.0309,25.927,1094.0,550.45,133.74,12.213,0.85514,66.383
13.422,1018.9,79.463,3.8771,24.122,1086.6,550.12,133.72,11.918,1.4809,77.316
17.423,1011.5,93.982,3.0217,19.42,1056.1,550.06,110.76,10.415,2.9307,62.861
17.708,1004.1,70.775,4.7767,24.874,1087.4,549.9,133.76,11.908,2.1797,77.138
11.682,1017.9,57.945,5.2461,32.186,1099.8,530.67,159.6,13.898,1.549,70.917
20.738,1008.3,82.644,3.1396,20.063,1059.5,549.89,112.27,10.7,7.0195,51.073
29.758,1014.2,60.34,3.2753,20.754,1063.3,549.94,111.81,10.79,2.0748,51.01
26.96,1004.9,59.168,4.3961,30.326,1100.1,539.65,148.93,13.29,0.67969,56.072
3.9045,1018.4,84.858,3.5828,23.99,1086.5,550.19,135.1,12.042,0.45144,83.776
18.323,1008.1,64.854,5.6732,30.733,1099.8,536.59,152.34,13.453,0.86114,63.08
13.779,1015.2,57.797,5.1676,31.804,1100.1,531.84,157.23,13.803,1.45,71.707
22.583,1013.2,71.327,4.4309,31.45,1100.2,534.23,154.47,13.59,1.3545,58.131
20.086,1003.0,88.321,3.1184,19.832,1058.4,550.22,112.51,10.643,2.2093,59.877
12.724,1008.4,92.588,5.5416,31.662,1100.3,533.24,157.65,13.808,1.0281,64.454
9.4909,1018.9,88.11,4.2836,23.754,1085.0,550.07,133.67,11.739,1.2124,76.77
12.738,1008.2,94.809,5.6359,32.113,1100.3,532.0,158.17,13.8,0.86762,64.461
23.423,1015.1,84.436,3.6582,23.437,1078.9,550.0,124.49,11.529,1.3213,57.885
10.229,1019.9,76.046,4.0847,24.155,1086.6,550.03,134.78,11.959,1.2421,77.536
24.376,1013.1,87.955,4.0197,25.636,1091.8,549.94,133.74,12.119,1.0369,58.642
22.37,1013.7,72.211,4.4345,31.152,1099.9,534.93,154.02,13.576,1.0583,58.436
7.6821,1018.1,77.47,3.9223,23.518,1084.3,549.91,133.65,11.763,0.80032,79.673
10.422,1008.5,96.764,4.6879,32.175,1100.2,531.59,159.83,13.746,0.1966,67.84
18.732,1013.2,74.121,5.4672,31.075,1099.8,535.43,152.32,13.59,0.58117,66.878
23.121,1006.6,70.429,2.8436,18.236,1048.3,549.91,102.98,10.161,2.8884,60.995
17.652,1019.8,36.927,3.6069,24.327,1087.5,550.14,132.9,11.973,1.6339,79.819
15.544,1014.9,96.435,3.6344,24.358,1087.3,550.19,133.53,11.952,1.1801,66.817
13.261,1015.1,54.803,4.4083,25.094,1091.0,549.59,133.67,12.031,0.93105,80.847
17.256,1021.4,63.714,4.8183,30.928,1100.1,531.59,155.47,13.818,1.099,69.449
11.117,1019.1,89.643,5.1668,31.731,1099.7,532.14,157.33,13.863,0.93709,66.419
27.656,1001.3,69.466,4.4505,30.212,1100.2,540.47,147.3,13.24,0.3548,56.047
21.325,1006.5,97.105,3.1806,19.999,1058.5,550.05,111.43,10.477,1.9272,53.508
8.2786,1023.9,90.846,4.4201,25.277,1087.3,546.38,137.24,12.187,2.015,60.38
21.11,1010.7,92.837,3.867,24.984,1089.3,550.41,133.74,12.089,0.33068,58.565
3.3044,1020.5,85.111,4.0118,23.488,1083.9,550.25,133.2,11.681,0.65845,83.713
19.895,1007.4,83.69,3.4043,21.383,1067.2,550.06,117.92,11.044,1.5262,61.99
30.654,1007.4,48.781,3.3026,20.685,1061.6,550.24,110.81,10.77,6.2819,44.353
13.969,1018.3,88.718,5.6255,31.984,1100.0,531.32,157.75,13.889,0.79076,61.137
18.677,1011.6,90.149,3.1735,19.921,1059.7,549.89,112.77,10.766,2.8777,58.385
6.0334,1018.4,86.054,3.5748,23.989,1085.8,550.04,135.24,11.804,1.0214,81.952
21.316,1007.0,87.105,3.0004,19.684,1056.9,550.05,110.78,10.399,2.1305,55.581
26.818,1008.4,55.192,4.1346,25.927,1092.6,549.43,134.41,12.21,0.57661,68.599
16.218,1022.4,83.132,5.4533,31.27,1099.9,534.24,154.73,13.689,1.1548,65.682
15.712,1019.2,62.277,5.1168,31.768,1100.0,532.27,156.2,13.825,0.43769,66.34
12.151,1022.1,68.401,3.7775,22.725,1078.0,549.92,127.72,11.403,1.9748,79.396
23.154,1014.0,71.004,4.4694,28.885,1100.4,543.4,146.73,12.992,1.1426,61.138
28.875,1014.6,67.702,3.5137,22.725,1075.0,549.94,120.02,11.299,2.0392,55.731
8.0988,1013.2,81.624,3.7569,19.426,1032.3,532.78,109.55,10.603,1.7985,99.843
10.657,1018.8,87.977,3.8784,23.959,1087.0,549.93,135.19,11.884,1.2573,84.57
7.0267,1027.1,86.248,4.1739,24.044,1087.9,550.0,134.15,12.106,1.714,83.585
16.424,1020.2,48.106,4.4546,30.875,1100.1,531.62,156.72,13.89,2.5781,70.374
10.905,1008.7,66.527,5.2179,32.248,1099.9,530.99,160.48,13.789,0.022105,69.613
29.418,1004.1,64.534,4.4843,29.579,1100.0,542.42,146.2,13.14,1.0033,56.518
12.247,1011.9,93.87,2.9596,19.306,1053.5,547.96,111.83,10.501,5.377,81.236
5.0733,1018.7,87.857,3.9656,23.769,1085.4,549.85,133.67,11.799,0.62828,84.448
12.539,1014.7,86.074,4.5782,29.613,1093.2,536.34,148.92,13.189,0.58466,67.067
30.369,1000.8,59.165,4.298,28.375,1099.9,546.76,139.77,12.721,0.10603,62.162
9.7483,1026.0,84.442,4.7864,33.2,1099.9,525.95,164.05,14.201,0.38365,61.525
18.945,1002.1,65.779,5.6253,30.43,1099.6,538.81,150.59,13.433,0.70795,71.877
16.295,1021.0,58.077,5.3203,34.766,1100.2,522.03,161.98,14.361,1.3999,69.206
8.4025,1012.4,94.744,4.1987,23.993,1085.8,549.99,133.66,11.79,1.3665,78.926
24.63,1013.5,75.318,4.5205,30.847,1100.0,536.57,150.6,13.452,0.43061,55.293
14.627,1003.2,89.355,4.7071,24.795,1087.6,549.0,134.9,12.077,1.3317,73.077
24.023,1010.6,40.504,3.8032,25.644,1092.6,549.9,134.78,12.173,0.74107,74.107
14.3,1014.8,78.434,3.4945,24.123,1086.0,550.13,133.76,11.783,1.3597,68.904
24.27,1007.6,90.635,4.4066,29.668,1099.9,540.91,147.73,13.046,0.39837,53.707
30.601,1010.5,41.521,4.4458,30.279,1099.9,539.05,148.55,13.293,0.3268,58.677
19.748,1018.7,84.319,3.842,24.199,1086.2,550.13,130.99,11.923,1.8923,64.709
22.356,1010.5,89.753,3.9658,24.997,1088.6,549.93,131.71,11.927,1.2756,60.317
30.258,1008.4,62.097,4.4796,29.699,1100.3,541.73,145.94,13.136,1.309,57.251
16.926,1004.6,97.488,2.9684,18.31,1035.7,541.51,103.45,10.135,9.5554,84.777
6.4906,1025.4,79.672,5.4384,33.364,1099.8,524.44,166.54,14.328,1.905,67.725
14.036,1017.3,86.021,4.5597,24.09,1085.4,550.19,132.97,11.867,1.4038,72.017
24.194,1013.5,81.076,3.7407,25.348,1090.3,550.29,133.62,12.03,0.36382,61.979
10.946,1012.8,90.045,3.6994,23.967,1084.5,550.02,133.67,11.805,0.82232,76.725
23.074,1006.9,72.444,3.853,25.545,1092.0,549.57,134.78,12.071,0.33108,64.076
5.4871,1013.6,91.436,4.1787,23.458,1082.3,549.99,132.9,11.789,1.706,82.694
10.106,1015.2,90.738,4.8782,33.161,1100.0,527.24,163.01,14.139,0.10045,64.716
10.146,1011.8,87.791,4.0531,24.286,1086.0,550.04,134.78,11.899,1.4756,77.903
24.156,1007.8,84.069,3.182,20.361,1061.1,550.05,112.35,10.792,1.4401,51.443
18.806,1002.6,65.595,5.3735,28.478,1094.9,542.12,144.36,12.877,0.91185,72.953
14.662,1016.4,83.39,3.352,18.423,1038.4,541.24,104.7,10.259,9.6474,116.48
15.393,1021.7,81.204,3.3709,18.807,1033.8,536.84,104.88,10.439,11.845,105.53
8.1642,1019.4,85.384,5.2642,33.506,1100.2,525.75,165.32,14.231,0.14289,60.826
26.952,1005.2,53.985,3.9698,25.527,1092.3,550.39,134.75,12.278,0.65205,68.234
6.4831,1024.6,88.565,4.1653,24.318,1088.7,550.19,134.68,11.966,1.4855,83.488
22.96,1019.9,49.944,4.2861,26.871,1100.0,547.3,142.02,12.823,1.2371,78.172
15.616,1013.0,96.26,5.7181,31.732,1099.9,533.08,155.76,13.764,0.92988,63.885
10.429,1028.5,92.766,3.4581,20.055,1062.9,549.91,116.74,10.822,3.3051,77.93
28.588,1005.6,60.297,4.4824,30.825,1099.8,538.01,149.12,13.445,0.48699,55.602
18.84,1005.2,92.456,4.5134,31.198,1100.0,535.4,154.42,13.554,1.8509,61.135
5.4117,1014.1,94.553,3.8377,23.564,1083.9,550.13,133.7,11.671,1.3154,81.337
29.066,1011.4,54.41,3.1736,20.526,1061.0,549.98,110.78,10.722,2.2393,54.141
7.6774,1020.9,83.868,5.1782,33.0,1099.9,525.98,164.98,14.212,0.21607,62.916
11.565,1013.5,97.406,3.811,23.932,1085.5,549.95,133.68,11.804,0.8337,71.974
20.785,1013.3,87.764,3.2392,21.364,1067.8,549.96,117.97,10.959,1.577,58.574
10.094,1006.8,89.727,5.3762,32.161,1100.0,531.09,160.03,13.85,0.66601,70.701
20.506,1011.1,90.752,3.5324,21.848,1070.9,550.0,119.93,11.145,2.2688,58.41
7.6297,1031.2,71.868,5.4832,34.973,1100.3,519.11,168.91,14.744,0.79555,58.099
29.599,1010.5,61.658,4.4655,30.145,1100.0,539.78,147.26,13.245,0.51556,55.712
19.085,1012.5,82.504,3.6182,24.711,1087.2,549.21,133.27,12.093,0.69377,63.048
14.154,1009.7,81.38,4.1786,24.304,1086.4,549.79,134.23,12.051,0.74105,71.648
14.284,1022.1,85.881,3.8661,24.122,1086.3,549.9,133.32,11.897,1.9119,74.572
22.25,1006.8,83.16,3.0676,20.359,1060.7,549.93,112.91,10.714,1.7012,53.89
26.829,1007.0,81.691,3.8436,25.827,1091.5,550.34,133.65,12.13,0.56202,59.278
12.275,1011.8,77.068,4.5962,31.548,1099.7,533.5,157.24,13.602,0.30271,67.566
27.252,1014.1,68.516,4.4228,30.284,1100.1,539.31,148.04,13.336,0.28037,53.237
26.053,1005.7,82.079,4.4272,30.171,1100.0,540.05,147.63,13.231,0.31613,53.524
22.157,1013.8,76.879,3.8403,26.76,1099.8,550.01,141.62,12.472,0.64803,67.734
23.139,1011.2,82.279,4.0555,26.832,1090.4,545.29,137.0,12.442,0.47729,57.682
12.295,1008.5,79.881,3.7118,21.161,1063.9,547.78,119.58,10.997,3.6343,80.226
24.021,1008.9,74.938,3.9602,26.11,1094.6,549.88,136.75,12.214,0.24354,63.467
17.35,1009.4,68.083,4.1426,29.079,1095.5,539.28,149.64,13.019,0.86783,65.746
25.261,1012.1,57.623,3.6802,25.398,1090.4,549.99,133.78,12.217,1.0507,63.975
6.105,1012.2,92.516,4.1717,24.072,1085.2,548.96,135.17,11.913,3.3215,85.284
14.382,1026.8,63.744,5.1879,32.074,1100.1,529.87,158.17,13.959,0.35352,68.724
4.5034,1016.7,82.384,3.8269,23.304,1084.2,550.08,133.12,11.756,1.0983,83.143
5.1714,1026.3,81.214,3.8762,23.425,1084.9,550.14,134.98,11.964,1.7786,82.398
15.24,1020.5,84.492,5.4058,31.415,1100.3,533.56,155.33,13.812,0.48375,63.468
29.381,1003.3,72.19,4.4281,29.504,1100.1,542.22,145.18,13.012,0.59316,65.965
19.876,1011.1,84.712,3.6903,24.944,1089.1,549.97,133.82,12.147,3.0813,60.207
12.51,1015.7,56.475,4.3903,25.103,1091.5,550.03,133.67,12.147,1.3122,82.164
18.081,1004.1,80.334,2.9739,19.53,1056.0,549.95,110.74,10.5,2.6785,64.093
23.588,1016.3,77.011,3.1688,20.109,1059.7,549.95,111.44,10.656,2.5654,51.727
4.8001,1022.3,88.819,3.93,23.592,1083.0,549.07,135.02,11.78,2.901,88.277
16.254,1018.7,89.77,4.8823,30.923,1100.2,532.75,155.89,13.809,1.1546,61.569
26.409,1007.7,55.651,3.2883,20.547,1061.1,550.11,111.81,10.798,1.738,55.531
14.198,1017.8,77.566,5.1631,31.599,1100.1,533.24,156.3,13.786,2.5916,71.731
14.151,1014.2,96.434,4.5615,24.195,1085.6,549.87,133.01,11.767,0.97358,68.291
24.703,1016.2,62.032,4.3898,30.646,1100.0,536.92,151.72,13.469,1.2123,55.204
30.907,1002.9,59.019,3.6547,23.753,1078.4,549.55,122.75,11.634,1.1516,57.632
4.4363,1016.1,78.609,3.8545,23.611,1084.6,550.09,134.04,11.899,0.89681,82.093
32.2,1008.6,69.936,4.4224,29.323,1099.8,542.87,144.51,12.948,0.24002,50.712
26.904,1006.3,63.588,3.9681,25.721,1092.4,550.39,133.73,12.069,0.1205,67.282
11.006,1015.5,89.219,4.908,32.266,1100.5,529.93,160.34,14.059,0.54706,66.445
30.168,1005.2,55.885,4.4483,30.311,1099.8,539.97,147.55,13.3,0.49071,56.346
12.418,1005.2,94.753,4.2299,24.288,1085.7,550.31,134.36,11.992,1.5807,71.969
20.631,1008.3,87.722,3.1488,20.28,1061.4,550.03,113.9,10.617,1.7915,58.952
7.1875,1016.1,92.407,3.7739,23.848,1085.2,549.88,133.68,11.819,0.32057,77.152
20.799,1006.8,71.12,3.0475,19.772,1057.7,550.07,110.8,10.631,2.1062,60.422
22.792,1014.7,81.077,2.836,17.878,1054.6,548.57,109.81,10.426,2.1945,48.67
8.953,1028.4,87.207,3.2779,19.555,1038.2,534.47,111.57,10.754,10.636,97.188
